Date,Address,City,State,FirstDraw,ThreeMin,FiveMin,Latitude,Longitude,Accuracy_S,Accuracy_T
8/5/2016,3800 N. Kildare Ave.,Chicago,Il,3,4,4,41.95008600000,-87.73532900000,1.00000000000,range_interpolation
3/8/2019,3800 N Paris Ave,Chicago,Il,1,1,3,41.94869300000,-87.83079600000,1.00000000000,rooftop
12/12/2018,3800 N. Kostner Ave.,Chicago,Il,3,7,6,41.95004300000,-87.73840000000,1.00000000000,rooftop
11/29/2018,3800 N. Richmond St.,Chicago,Il,1,6,1,41.95044500000,-87.70219500000,1.00000000000,rooftop
8/13/2018,3800 W 109th St.,Chicago,Il,5,13,4,41.69481700000,-87.71558900000,1.00000000000,range_interpolation
6/2/2016,3800 W. 107th Pl.,Chicago,Il,3,6,1,41.69757100000,-87.71690600000,1.00000000000,range_interpolation
1/9/2017,3900 N. Claremont Ave.,Chicago,Il,1,1,1,41.95245000000,-87.68758600000,1.00000000000,rooftop
11/3/2018,3900 N. Fremont St.,Chicago,Il,1,1,1,41.95286700000,-87.65285900000,1.00000000000,rooftop
10/26/2018,3900 N. Lake Shore Dr.,Chicago,Il,1,1,1,41.95330700000,-87.64556300000,1.00000000000,rooftop
11/20/2018,3900 N. Pine Grove Ave.,Chicago,Il,2,1,1,41.95299900000,-87.64789600000,1.00000000000,range_interpolation
3/14/2017,3900 W. Glenlake Ave.,Chicago,Il,5,7,1,41.99211300000,-87.72674100000,1.00000000000,rooftop
9/1/2018,3900 N. Albany Ave.,Chicago,Il,1,1,1,41.95228900000,-87.70585900000,1.00000000000,rooftop
12/8/2018,3900 N. Kildare Ave.,Chicago,Il,1,1,1,41.95191100000,-87.73578100000,1.00000000000,rooftop
10/19/2018,3900 W. 102nd Pl.,Chicago,Il,1,2,2,41.70663800000,-87.72016800000,1.00000000000,range_interpolation
10/18/2018,3900 W. 102nd Pl.,Chicago,Il,2,3,2,41.70663800000,-87.72016800000,1.00000000000,range_interpolation
10/18/2017,3900 N. Keeler Ave.,Chicago,Il,3,4,3,41.95193000000,-87.73286400000,1.00000000000,rooftop
7/8/2018,3900 N. Keeler Ave.,Chicago,Il,26,37,45,41.95193000000,-87.73286400000,1.00000000000,rooftop
9/15/2018,3900 N. Keeler Ave.,Chicago,Il,0,0,0,41.95193000000,-87.73286400000,1.00000000000,rooftop
4/16/2017,3900 W. 102nd St.,Chicago,Il,2,3,2,41.70767800000,-87.72022400000,1.00000000000,range_interpolation
8/5/2018,3900 W. School St.,Chicago,Il,1,2,2,41.94079500000,-87.72479400000,1.00000000000,range_interpolation
7/27/2017,3900 W. Eddy St.,Chicago,Il,10,7,6,41.94576500000,-87.72511400000,1.00000000000,rooftop
11/5/2018,3900 N. Kimball Ave.,Chicago,Il,3,3,2,41.95217700000,-87.71320800000,1.00000000000,rooftop
7/9/2018,3900 N. Octavia Ave.,Chicago,Il,2,2,1,41.95079800000,-87.80997600000,1.00000000000,rooftop
2/21/2019,3900 W 24th St,Chicago,Il,1,1,1,41.84821500000,-87.72239300000,1.00000000000,rooftop
6/17/2018,3900 W. 66th Pl.,Chicago,Il,1,1,1,41.77258700000,-87.72034000000,1.00000000000,rooftop
3/9/2019,3900 N Nottingham Ave,Chicago,Il,3,7,1,41.95091800000,-87.80512100000,1.00000000000,rooftop
8/16/2016,3900 N. St. Louis Ave.,Chicago,Il,2,1,1,41.95210600000,-87.71566400000,1.00000000000,rooftop
2/13/2017,3900 N. Lawndale Ave.,Chicago,Il,5,1,1,41.95241500000,-87.72083700000,1.00000000000,rooftop
2/28/2019,3900 N Sayre Ave,Chicago,Il,8,3,3,41.95099000000,-87.80142000000,1.00000000000,rooftop
2/26/2019,3900 W 107th St,Chicago,Il,2,1,1,41.69845800000,-87.71817100000,1.00000000000,range_interpolation
2/13/2019,3900 W Byron St,Chicago,Il,9,3,2,41.95171800000,-87.72508300000,1.00000000000,range_interpolation
8/22/2016,3900 W. Byron St.,Chicago,Il,6,4,4,41.95171800000,-87.72508300000,1.00000000000,range_interpolation
11/8/2016,3900 W. Eddy St.,Chicago,Il,2,6,3,41.94576500000,-87.72511400000,1.00000000000,rooftop
2/26/2017,3900 N. Nora Ave.,Chicago,Il,3,1,1,41.95095200000,-87.80257000000,1.00000000000,rooftop
3/11/2019,3900 N Hamilton Ave,Chicago,Il,4,3,2,41.95243400000,-87.68234700000,1.00000000000,range_interpolation
2/24/2019,3900 N Pioneer Ave,Chicago,Il,1,3,1,41.95050000000,-87.83209400000,1.00000000000,rooftop
2/12/2019,3900 W 106th St,Chicago,Il,1,8,2,41.70028600000,-87.71824300000,1.00000000000,range_interpolation
1/24/2019,3900 N Spaulding Ave.,Chicago,Il,2,1,1,41.95221900000,-87.71041400000,1.00000000000,range_interpolation
7/31/2018,3900 N. Greenview Ave.,Chicago,Il,1,1,1,41.95278800000,-87.66767700000,1.00000000000,rooftop
3/13/2019,3900 W Glenlake Ave,Chicago,Il,1,1,1,41.99211300000,-87.72674100000,1.00000000000,rooftop
6/27/2018,3900 N. Kostner Ave.,Chicago,Il,3,3,2,41.95186600000,-87.73800500000,1.00000000000,range_interpolation
11/27/2017,3900 N. Oakley Ave.,Chicago,Il,3,7,3,41.95235600000,-87.68632700000,1.00000000000,rooftop
7/6/2018,3900 N. Troy St.,Chicago,Il,2,5,4,41.95226400000,-87.70710500000,1.00000000000,rooftop
5/6/2018,3900 N. Marshfield Ave.,Chicago,Il,1,1,1,41.95260100000,-87.67022800000,1.00000000000,range_interpolation
8/22/2016,3900 N. Oriole Ave.,Chicago,Il,3,4,8,41.95120800000,-87.81716300000,1.00000000000,range_interpolation
3/20/2018,3900 W. 107th St.,Chicago,Il,3,6,2,41.69845800000,-87.71817100000,1.00000000000,range_interpolation
7/16/2018,3900 W. Dakin St.,Chicago,Il,2,9,2,41.95303000000,-87.72522200000,1.00000000000,rooftop
2/25/2019,3900 N Claremont Ave,Chicago,Il,3,6,1,41.95245000000,-87.68758600000,1.00000000000,rooftop
2/17/2019,3900 N New England Ave,Chicago,Il,3,3,1,41.95104800000,-87.79898800000,1.00000000000,rooftop
10/2/2018,3900 N. Janssen Ave.,Chicago,Il,1,1,1,41.95263500000,-87.66613800000,1.00000000000,rooftop
8/2/2018,3900 N. Sacramento Ave.,Chicago,Il,7,12,6,41.95228500000,-87.70344500000,1.00000000000,rooftop
9/29/2016,3900 N. Keeler Ave.,Chicago,Il,6,9,5,41.95193000000,-87.73286400000,1.00000000000,rooftop
6/20/2018,3900 N. Ridgeway Ave.,Chicago,Il,1,1,1,41.95210200000,-87.72179500000,1.00000000000,rooftop
5/28/2018,3900 N Seeley Ave,Chicago,Il,4,4,3,41.95242300000,-87.68025400000,1.00000000000,rooftop
11/6/2016,3900 N. Hamlin Ave.,Chicago,Il,2,9,2,41.95217100000,-87.72311000000,1.00000000000,rooftop
1/23/2019,3900 N. Kenneth Ave.,Chicago,Il,5,8,2,41.95185100000,-87.73922000000,1.00000000000,range_interpolation
8/24/2018,3900 N. Ravenswood Ave.,Chicago,Il,2,3,3,41.95254600000,-87.67416000000,1.00000000000,range_interpolation
6/7/2016,3900 N. Kostner Ave.,Chicago,Il,10,3,2,41.95186600000,-87.73800500000,1.00000000000,range_interpolation
9/3/2018,3900 N. Pine Grove Ave.,Chicago,Il,1,1,1,41.95299900000,-87.64789600000,1.00000000000,range_interpolation
10/30/2016,3900 N. Pine Grove Ave.,Chicago,Il,1,1,1,41.95299900000,-87.64789600000,1.00000000000,range_interpolation
7/5/2018,3900 N Hermitage Ave,Chicago,Il,1,1,1,41.95256800000,-87.67259200000,1.00000000000,range_interpolation
8/11/2018,3900 N. Kostner Ave.,Chicago,Il,1,1,1,41.95186600000,-87.73800500000,1.00000000000,range_interpolation
7/18/2018,3900 N. Oakley Ave.,Chicago,Il,1,2,1,41.95235600000,-87.68632700000,1.00000000000,rooftop
8/6/2018,3900 N Hoyne Ave.,Chicago,Il,1,1,1,41.95245000000,-87.68113000000,1.00000000000,range_interpolation
9/28/2017,3900 N. Southport Ave.,Chicago,Il,2,1,1,41.95268200000,-87.66416900000,1.00000000000,range_interpolation
7/21/2018,3900 N Clarendon Ave,Chicago,Il,1,1,1,41.95334200000,-87.64966900000,1.00000000000,range_interpolation
3/20/2019,3900 N Hoyne Ave,Chicago,Il,5,4,2,41.95245000000,-87.68113000000,1.00000000000,range_interpolation
1/4/2019,3900 N. Seeley Ave.,Chicago,Il,1,1,1,41.95242300000,-87.68025400000,1.00000000000,rooftop
7/7/2018,3900 W. George St.,Chicago,Il,2,1,1,41.93378800000,-87.72495500000,1.00000000000,rooftop
12/8/2018,3900 W. 102nd St.,Chicago,Il,3,6,3,41.70767800000,-87.72022400000,1.00000000000,range_interpolation
6/16/2018,3900 W. Diversey Ave.,Chicago,Il,1,1,1,41.93209100000,-87.72471300000,1.00000000000,rooftop
8/27/2016,3900 W. Eddy St,Chicago,Il,1,1,1,41.94576500000,-87.72511400000,1.00000000000,rooftop
6/23/2018,3900 W. 59th St.,Chicago,Il,2,3,1,41.78624000000,-87.72069400000,1.00000000000,rooftop
5/3/2016,3900 N. Page Ave.,Chicago,Il,1,1,1,41.95059600000,-87.82841200000,1.00000000000,rooftop
4/3/2018,3900 S. Lake Park Ave.,Chicago,Il,1,1,1,41.82482600000,-87.60389200000,1.00000000000,range_interpolation
6/28/2018,3900 N. Mozart St.,Chicago,Il,1,1,1,41.95230900000,-87.69981100000,1.00000000000,rooftop
2/22/2019,3900 W. Dakin St.,Chicago,Il,6,8,2,41.95303000000,-87.72522200000,1.00000000000,rooftop
11/5/2018,3900 N. Mobile Ave.,Chicago,Il,2,2,2,41.95128700000,-87.78388000000,1.00000000000,rooftop
7/10/2018,3900 W. George St.,Chicago,Il,1,1,2,41.93378800000,-87.72495500000,1.00000000000,rooftop
12/1/2016,3900 N. Hamilton Ave,Chicago,Il,4,4,2,41.95243400000,-87.68234700000,1.00000000000,range_interpolation
8/12/2018,3900 N. Washtenaw Ave.,Chicago,Il,1,1,1,41.82295800000,-87.69251900000,0.60000000000,nearest_rooftop_match
9/20/2016,3900 N. Pulaski Rd.,Chicago,Il,1,1,1,41.95177200000,-87.72755200000,1.00000000000,range_interpolation
4/25/2017,3900 N. Bell Ave.,Chicago,Il,1,1,1,41.95237300000,-87.68515200000,1.00000000000,rooftop
8/18/2016,3900 N. Lake Shore Dr.,Chicago,Il,1,1,1,41.95330700000,-87.64556300000,1.00000000000,rooftop
12/2/2016,3900 N. Lake Shore Dr.,Chicago,Il,1,1,1,41.95330700000,-87.64556300000,1.00000000000,rooftop
7/16/2018,3900 W. Waveland Ave.,Chicago,Il,1,1,1,41.94807500000,-87.72500600000,1.00000000000,range_interpolation
8/4/2016,3900 N. Fairfield Ave.,Chicago,Il,1,1,1,41.95328000000,-87.69696400000,1.00000000000,range_interpolation
2/18/2019,3900 N Natchez Ave,Chicago,Il,2,2,2,41.95181300000,-87.78898700000,1.00000000000,range_interpolation
8/14/2018,3900 S. Drexel Blvd.,Chicago,Il,1,1,1,41.82216000000,-87.60637400000,1.00000000000,range_interpolation
8/8/2018,3900 N. Avondale Ave.,Chicago,Il,1,1,1,41.95198300000,-87.72913600000,1.00000000000,range_interpolation
10/29/2016,400 E. Randolph St.,Chicago,Il,1,1,1,41.88499500000,-87.61667700000,1.00000000000,rooftop
9/12/2016,400 E. Randolph St.,Chicago,Il,1,1,1,41.88499500000,-87.61667700000,1.00000000000,rooftop
11/29/2016,400 E. South Water St.,Chicago,Il,1,1,1,41.88673000000,-87.61676500000,1.00000000000,rooftop
8/31/2016,400 S. Green St.,Chicago,Il,3,1,1,41.87629400000,-87.64870300000,1.00000000000,rooftop
7/1/2018,400 W. Deming Pl.,Chicago,Il,1,1,1,41.92978100000,-87.63955100000,1.00000000000,rooftop
8/20/2018,400 W. Deming Pl.,Chicago,Il,1,1,1,41.92978100000,-87.63955100000,1.00000000000,rooftop
9/5/2017,400 W. Deming Pl.,Chicago,Il,1,1,1,41.92978100000,-87.63955100000,1.00000000000,rooftop
9/13/2016,4000 W. Grace St.,Chicago,Il,2,3,2,41.94988200000,-87.72750800000,1.00000000000,range_interpolation
10/14/2016,4000 N. Kenmore Ave.,Chicago,Il,1,1,1,41.95469600000,-87.65646900000,1.00000000000,rooftop
6/5/2016,400 E. Ontario St.,Chicago,Il,1,1,1,41.89370200000,-87.61774500000,1.00000000000,rooftop
5/17/2016,400 N. Wabash Ave.,Chicago,Il,1,1,1,41.88959600000,-87.62779800000,1.00000000000,rooftop
11/3/2018,400 W Webster Ave.,Chicago,Il,1,1,1,41.92214200000,-87.63910900000,1.00000000000,rooftop
6/25/2018,4000 N Hamlin Ave,Chicago,Il,1,1,1,41.95403400000,-87.72296000000,1.00000000000,rooftop
6/24/2018,4000 N. Oakley Ave.,Chicago,Il,1,1,1,41.95421000000,-87.68604200000,1.00000000000,range_interpolation
11/14/2017,4000 N Hermitage Ave,Chicago,Il,1,5,2,41.95439900000,-87.67256100000,1.00000000000,rooftop
3/13/2019,4000 N Maplewood Ave,Chicago,Il,1,1,1,41.95415600000,-87.69206700000,1.00000000000,range_interpolation
8/19/2018,4000 N. Milwaukee Ave.,Chicago,Il,1,1,1,41.95356700000,-87.74730400000,1.00000000000,range_interpolation
9/27/2018,4000 W. 59th St.,Chicago,Il,6,4,2,41.78617100000,-87.72329500000,1.00000000000,rooftop
1/22/2017,4000 N. Clarendon Ave.,Chicago,Il,2,2,2,41.95469500000,-87.65001400000,1.00000000000,rooftop
2/21/2018,4000 W. Eastwood Ave.,Chicago,Il,1,1,1,41.96549800000,-87.72795500000,1.00000000000,range_interpolation
11/24/2018,4000 S. Michigan Ave.,Chicago,Il,1,1,1,41.82154800000,-87.62364400000,0.80000000000,nearest_rooftop_match
4/15/2018,4000 S. Campbell Ave.,Chicago,Il,2,1,1,41.82097000000,-87.68761300000,1.00000000000,rooftop
9/24/2018,4000 N. Clarendon Ave.,Chicago,Il,1,1,1,41.95469500000,-87.65001400000,1.00000000000,rooftop
8/21/2018,400 W. Surf St.,Chicago,Il,1,1,1,41.93453700000,-87.63955200000,1.00000000000,rooftop
6/6/2018,4000 N. Kostner Ave.,Chicago,Il,2,5,2,41.95367800000,-87.73806300000,1.00000000000,range_interpolation
9/28/2018,4000 N. Maplewood Ave.,Chicago,Il,18,2,2,41.95415600000,-87.69206700000,1.00000000000,range_interpolation
1/7/2019,4000 N. Maplewood Ave.,Chicago,Il,0,0,0,41.95415600000,-87.69206700000,1.00000000000,range_interpolation
11/13/2018,4000 W. 25th St.,Chicago,Il,3,4,1,41.84593400000,-87.72461500000,1.00000000000,range_interpolation
11/30/2018,4000 N. Kenneth Ave.,Chicago,Il,3,3,2,41.95366300000,-87.73928200000,1.00000000000,range_interpolation
11/27/2018,4000 N. Kilbourn Ave.,Chicago,Il,3,4,1,41.95365000000,-87.74052700000,1.00000000000,range_interpolation
11/27/2018,4000 N. Mango Ave.,Chicago,Il,4,8,2,41.95328300000,-87.77067100000,1.00000000000,range_interpolation
11/19/2018,4000 W. Waveland Ave.,Chicago,Il,3,3,1,41.94803600000,-87.72745100000,1.00000000000,range_interpolation
12/2/2018,4000 N. Maplewood Ave.,Chicago,Il,2,1,1,41.95415600000,-87.69206700000,1.00000000000,range_interpolation
7/1/2018,4000 W Eddy St,Chicago,Il,6,6,5,41.94546300000,-87.72737600000,1.00000000000,range_interpolation
4/4/2017,4000 N. Melvina Ave.,Chicago,Il,2,2,1,41.95313100000,-87.78165800000,1.00000000000,range_interpolation
2/19/2019,4000 N. Major Ave.,Chicago,Il,2,4,1,41.95330000000,-87.76944600000,1.00000000000,range_interpolation
9/27/2017,4000 N. Monticello Ave.,Chicago,Il,1,2,1,41.95392500000,-87.71903700000,1.00000000000,range_interpolation
1/25/2019,4000 N Parkside Ave,Chicago,Il,4,2,1,41.95331700000,-87.76822600000,1.00000000000,range_interpolation
7/8/2018,4000 N. Mozart St.,Chicago,Il,1,1,1,41.95411900000,-87.69946200000,1.00000000000,range_interpolation
6/1/2018,4000 W. School St.,Chicago,Il,1,1,1,41.94073000000,-87.72723500000,1.00000000000,range_interpolation
7/2/2018,4000 W. Roscoe St.,Chicago,Il,6,2,2,41.94301800000,-87.72730500000,1.00000000000,range_interpolation
9/5/2017,4000 N. Drake Ave.,Chicago,Il,2,2,2,41.95395700000,-87.71658800000,1.00000000000,range_interpolation
11/21/2016,4000 N. Kenneth Ave.,Chicago,Il,1,1,1,41.95366300000,-87.73928200000,1.00000000000,range_interpolation
11/25/2018,4000 N. Kostner Ave.,Chicago,Il,7,10,2,41.95367800000,-87.73806300000,1.00000000000,range_interpolation
6/21/2018,4000 N. Wolcott Ave.,Chicago,Il,1,1,1,41.95434200000,-87.67632800000,1.00000000000,range_interpolation
6/16/2016,4000 N. Lawler Ave.,Chicago,Il,11,13,5,41.95349200000,-87.75346600000,1.00000000000,range_interpolation
12/12/2016,4000 N. Pittsburgh Ave.,Chicago,Il,4,4,2,41.95228100000,-87.83302500000,1.00000000000,range_interpolation
2/23/2019,4000 N Lawler Ave,Chicago,Il,3,1,1,41.95349200000,-87.75346600000,1.00000000000,range_interpolation
6/6/2016,4000 N. Kenmore Ave.,Chicago,Il,1,1,1,41.95469600000,-87.65646900000,1.00000000000,rooftop
11/28/2016,4000 N. Springfield Ave.,Chicago,Il,4,3,3,41.95384300000,-87.72514300000,1.00000000000,range_interpolation
10/16/2016,4000 N. Kenmore Ave.,Chicago,Il,1,1,1,41.95469600000,-87.65646900000,1.00000000000,rooftop
2/24/2016,4000 N. Harding Ave.*,Chicago,Il,1,1,1,41.95382700000,-87.72639400000,1.00000000000,range_interpolation
,4000 N. Harding Ave.,Chicago,Il,0,0,0,41.95382700000,-87.72639400000,1.00000000000,range_interpolation
10/22/2017,4000 N. Sawyer Ave.,Chicago,Il,3,5,2,41.95405200000,-87.70923800000,1.00000000000,range_interpolation
1/9/2019,4000 S. Wabash Ave.,Chicago,Il,2,2,3,41.82182000000,-87.62479100000,1.00000000000,range_interpolation
2/26/2019,4000 N Harding Ave,Chicago,Il,2,3,2,41.95382700000,-87.72639400000,1.00000000000,range_interpolation
12/10/2018,4000 N. Lawler Ave.,Chicago,Il,2,6,1,41.95349200000,-87.75346600000,1.00000000000,range_interpolation
4/16/2018,4000 N. Kildare Ave.,Chicago,Il,2,1,1,41.95370800000,-87.73543600000,1.00000000000,range_interpolation
11/19/2018,4000 N. Lowell Ave.,Chicago,Il,2,5,3,41.95377700000,-87.73710200000,1.00000000000,rooftop
1/20/2017,4000 N. Clarendon Ave.,Chicago,Il,1,1,1,41.95469500000,-87.65001400000,1.00000000000,rooftop
7/7/2018,4000 N. Oakley Ave.,Chicago,Il,5,2,2,41.95421000000,-87.68604200000,1.00000000000,range_interpolation
2/27/2019,4000 W Warwick Ave,Chicago,Il,5,6,1,41.94895300000,-87.72747900000,1.00000000000,range_interpolation
10/24/2018,4000 N. California Ave.,Chicago,Il,1,1,1,41.95419300000,-87.69867700000,1.00000000000,rooftop
12/11/2018,4000 N. Kolmar Ave.,Chicago,Il,2,4,2,41.95366400000,-87.74213600000,1.00000000000,rooftop
2/13/2019,4000 N Saint Louis Ave,Chicago,Il,5,5,1,41.95435200000,-87.71565600000,0.80000000000,nearest_rooftop_match
6/18/2018,400 N. Wabash Ave.,Chicago,Il,1,1,1,41.88959600000,-87.62779800000,1.00000000000,rooftop
1/1/2019,4000 N Francisco Ave,Chicago,Il,1,1,1,41.95411200000,-87.70068200000,1.00000000000,range_interpolation
9/22/2016,4000 N. Maplewood Ave.,Chicago,Il,1,1,1,41.95415600000,-87.69206700000,1.00000000000,range_interpolation
8/24/2018,4000 N. Kolmar Ave.,Chicago,Il,7,12,10,41.95366400000,-87.74213600000,1.00000000000,rooftop
10/2/2016,4000 N. Pulaski Rd.,Chicago,Il,2,1,1,41.95391200000,-87.72799600000,1.00000000000,rooftop
8/24/2018,4000 N. Avers Ave.,Chicago,Il,1,1,1,41.95386000000,-87.72394100000,1.00000000000,range_interpolation
9/9/2016,4000 S. Dr. Martin Luther King Jr Dr.,Chicago,Il,4,4,4,41.82188400000,-87.61758700000,1.00000000000,rooftop
2/18/2019,4000 W 59th St,Chicago,Il,1,1,1,41.78617100000,-87.72329500000,1.00000000000,rooftop
3/9/2019,4000 W Granville Ave,Chicago,Il,2,1,1,41.99354100000,-87.72888400000,1.00000000000,range_interpolation
3/8/2017,4000 W. Warwick Ave.,Chicago,Il,3,3,3,41.94895300000,-87.72747900000,1.00000000000,range_interpolation
4/14/2018,4000 W. Nelson St.,Chicago,Il,1,2,2,41.93653300000,-87.72735300000,1.00000000000,rooftop
1/1/2019,4000 N. Lincoln Ave.,Chicago,Il,1,1,1,41.95502800000,-87.67906800000,1.00000000000,rooftop
12/29/2016,4000 N. Paulina St.,Chicago,Il,1,1,1,41.95466600000,-87.67109200000,1.00000000000,rooftop
2/3/2019,4000 N. Springfield Ave.,Chicago,Il,4,4,2,41.95384300000,-87.72514300000,1.00000000000,range_interpolation
6/30/2018,4000 S. Ellis Ave.,Chicago,Il,1,1,1,41.82174400000,-87.60403500000,1.00000000000,rooftop
9/5/2018,4000 N. Sheridan Rd.,Chicago,Il,1,1,1,41.95465800000,-87.65485900000,1.00000000000,rooftop
8/15/2016,4000 N. Moody Ave.,Chicago,Il,1,4,3,41.95314700000,-87.78044400000,1.00000000000,range_interpolation
2/16/2019,4000 N Mobile Ave,Chicago,Il,1,5,1,41.95309700000,-87.78411100000,1.00000000000,range_interpolation
8/12/2018,4000 N. Kostner Ave.,Chicago,Il,4,11,5,41.95367800000,-87.73806300000,1.00000000000,range_interpolation
10/4/2016,00 E. 90th St.,Chicago,Il,1,1,1,41.73127100000,-87.58749700000,0.60000000000,street_center
1/24/2019,00 E. 8th St.,Chicago,Il,1,1,1,41.87197200000,-87.62679100000,0.60000000000,street_center
9/5/2016,4100 N. Kolmar Ave.,Chicago,Il,2,3,4,41.95543500000,-87.74216700000,1.00000000000,rooftop
7/26/2018,4100 N. Lawndale Ave.,Chicago,Il,1,1,1,41.95570200000,-87.72067800000,1.00000000000,rooftop
1/6/2017,4100 W. Glenlake Ave.,Chicago,Il,5,3,2,41.99176700000,-87.73129600000,1.00000000000,range_interpolation
12/10/2018,4100 N. St Louis Ave.,Chicago,Il,1,1,1,41.95576900000,-87.71578000000,1.00000000000,rooftop
2/8/2019,4100 N. Leclaire Ave.,Chicago,Il,2,1,1,41.95530400000,-87.75511000000,1.00000000000,rooftop
11/5/2018,4100 N. Monticello Ave.,Chicago,Il,6,13,5,41.95574300000,-87.71941000000,1.00000000000,rooftop
8/23/2018,4100 W. 57th Pl.,Chicago,Il,4,8,2,41.78890700000,-87.72567900000,1.00000000000,rooftop
1/17/2018,4100 N. Keeler Ave.,Chicago,Il,7,3,2,41.95485900000,-87.73293400000,1.00000000000,rooftop
6/20/2018,4100 N. Richmond St.,Chicago,Il,1,2,1,41.95591700000,-87.70196200000,1.00000000000,range_interpolation
11/30/2016,4100 N. Kenmore Ave.,Chicago,Il,1,1,1,41.95683800000,-87.65634800000,1.00000000000,range_interpolation
11/11/2018,4100 S. Wabash Ave.,Chicago,Il,1,1,1,41.82000500000,-87.62522500000,1.00000000000,rooftop
9/24/2018,400 S. Sangamon St.,Chicago,Il,1,1,1,41.87646800000,-87.65070200000,1.00000000000,range_interpolation
9/17/2016,400 W. Briar Pl.,Chicago,Il,1,1,1,41.93896800000,-87.63992300000,1.00000000000,rooftop
3/16/2019,4100 N Lavergne Ave,Chicago,Il,4,11,5,41.95535200000,-87.75266900000,1.00000000000,rooftop
8/13/2018,4100 N. Wolcott Ave.,Chicago,Il,1,1,1,41.95628200000,-87.67661600000,1.00000000000,rooftop
11/19/2018,4100 W. 58th St.,Chicago,Il,1,1,1,41.78799800000,-87.72565400000,1.00000000000,rooftop
12/27/2018,4100 N Drake Ave,Chicago,Il,1,1,1,41.95575300000,-87.71700500000,1.00000000000,rooftop
12/5/2018,4100 N. Cicero Ave.,Chicago,Il,1,1,1,41.95542600000,-87.74778000000,1.00000000000,rooftop
7/7/2018,4100 W. Belle Plaine Ave.,Chicago,Il,1,1,1,41.95530800000,-87.72926900000,1.00000000000,range_interpolation
11/19/2018,4100 N. Lowell Ave.,Chicago,Il,3,3,2,41.95549100000,-87.73725000000,1.00000000000,rooftop
12/20/2018,4100 N Harding Ave,Chicago,Il,2,1,2,41.95569700000,-87.72680800000,1.00000000000,rooftop
8/19/2018,4100 N. Albany Ave.,Chicago,Il,6,6,4,41.95590300000,-87.70562900000,1.00000000000,range_interpolation
8/6/2018,4100 N. Lawndale Ave.,Chicago,Il,17,8,4,41.95570200000,-87.72067800000,1.00000000000,rooftop
11/28/2018,4100 N. Lawndale Ave.,Chicago,Il,0,0,0,41.95570200000,-87.72067800000,1.00000000000,rooftop
2/16/2017,4100 N. Paulina St.,Chicago,Il,1,1,1,41.95626200000,-87.67067500000,1.00000000000,range_interpolation
8/12/2018,4100 N. Western Ave.,Chicago,Il,2,6,2,41.95596400000,-87.68884500000,1.00000000000,rooftop
2/27/2019,4100 N Mango Ave,Chicago,Il,2,2,1,41.95510900000,-87.77073000000,1.00000000000,range_interpolation
6/1/2016,4100 N. Maplewood Ave.,Chicago,Il,2,4,4,41.95596700000,-87.69246400000,1.00000000000,rooftop
12/20/2018,4100 N. Avers Ave.,Chicago,Il,1,1,1,41.95567600000,-87.72399600000,1.00000000000,range_interpolation
1/12/2019,4100 West Barry St,Chicago,Il,4,2,8,41.93708500000,-87.72959400000,1.00000000000,range_interpolation
2/4/2019,4100 N Richmond St,Chicago,Il,2,3,1,41.95591700000,-87.70196200000,1.00000000000,range_interpolation
11/15/2018,4100 N. Kolmare Ave.,Chicago,Il,8,5,5,41.95543500000,-87.74216700000,1.00000000000,rooftop
9/7/2016,4100 N. Maplewood Ave.,Chicago,Il,4,4,2,41.95596700000,-87.69246400000,1.00000000000,rooftop
1/25/2019,4100 N Lawndale Ave,Chicago,Il,2,2,2,41.95570200000,-87.72067800000,1.00000000000,rooftop
2/21/2019,4100 N Leavitt St,Chicago,Il,3,6,2,41.95603900000,-87.68402500000,1.00000000000,rooftop
2/7/2019,4100 N Melvina Ave,Chicago,Il,1,1,1,41.95512000000,-87.78188900000,1.00000000000,range_interpolation
7/12/2018,4100 N. Mozart St.,Chicago,Il,1,1,1,41.95590700000,-87.69988000000,1.00000000000,rooftop
1/7/2019,4100 N. Sacramento Ave.,Chicago,Il,6,10,2,41.95591400000,-87.70318300000,1.00000000000,range_interpolation
1/13/2019,4100 N Pittsburgh Ave,Chicago,Il,7,5,1,41.95411000000,-87.83338100000,1.00000000000,rooftop
11/26/2018,4100 N. Leclaire Ave.,Chicago,Il,1,1,1,41.95530400000,-87.75511000000,1.00000000000,rooftop
2/20/2019,4100 N Avers Ave,Chicago,Il,4,4,4,41.95567600000,-87.72399600000,1.00000000000,range_interpolation
6/12/2016,4100 N. Kenneth Ave.,Chicago,Il,1,1,1,41.95546900000,-87.73971500000,1.00000000000,rooftop
1/21/2019,4100 N Leclaire Ave,Chicago,Il,1,3,1,41.95530400000,-87.75511000000,1.00000000000,rooftop
8/18/2017,4100 N. Leclaire Ave.,Chicago,Il,1,5,6,41.95530400000,-87.75511000000,1.00000000000,rooftop
6/25/2018,4100 N. Pittsburgh Ave.,Chicago,Il,4,2,2,41.95411000000,-87.83338100000,1.00000000000,rooftop
7/3/2018,4100 N. Keystone Ave.,Chicago,Il,1,1,1,41.95562000000,-87.72974600000,1.00000000000,rooftop
6/16/2018,4100 W 82nd Pl,Chicago,Il,2,2,1,41.74309200000,-87.72422600000,1.00000000000,rooftop
10/1/2017,4100 W. 80th Pl.,Chicago,Il,2,2,2,41.74638600000,-87.72418800000,1.00000000000,range_interpolation
